Year,log( CO2 / 277.3 ),Volcanic,Temperature (C),Fit
1792.25,0.01552338,4.502967935,8.2894897,8.343236
1792.333333,0.015589756,4.374777179,8.3119688,8.3454742
1792.416667,0.015655974,4.250235765,8.2964191,8.3476553
1792.5,0.01572203,4.129239803,8.2241974,8.3497829
1792.583333,0.015787922,4.011688362,8.2834177,8.3518581
1792.666667,0.015853649,3.897483381,8.4501944,8.3538818
1792.75,0.015919206,3.786529595,8.4514217,8.355855
1792.833333,0.015984593,3.678734448,8.4191446,8.3577795
1792.916667,0.016049807,3.574008019,8.4022503,8.3596563
1793,0.016114845,3.472262948,8.3742571,8.3614883
1793.083333,0.016179705,3.373414362,8.397048,8.3632755
1793.166667,0.016244386,3.277379804,8.5000067,8.3650188
1793.25,0.016308883,3.184079163,8.4766407,8.3667202
1793.333333,0.016373196,3.09343461,8.5621233,8.3683805
1793.416667,0.016437322,3.005370531,8.5837126,8.3699999
1793.5,0.016501259,2.919813466,8.5475378,8.371582
1793.583333,0.016565004,2.836692044,8.7630262,8.3731251
1793.666667,0.016628554,2.755936928,8.6996508,8.3746328
1793.75,0.016691909,2.677480754,8.8343277,8.3761044
1793.833333,0.016755064,2.601258074,8.9952297,8.3775396
1793.916667,0.016818019,2.527205306,9.0934734,8.3789425
1794,0.01688077,2.455260677,9.0468321,8.3803129
1794.083333,0.016943315,2.539638532,8.9852419,8.3793144
1794.166667,0.017005653,2.621614314,8.941494,8.3783512
1794.25,0.01706778,2.701256405,8.9021749,8.3774223
1794.333333,0.017129694,2.77863124,8.8778362,8.3765268
1794.416667,0.017191394,2.853803363,8.85993,8.3756638
1794.5,0.017252876,2.926835482,8.9032335,8.3748322
1794.583333,0.017314138,2.997788518,8.6490078,8.374032
1794.666667,0.017375179,3.06672166,8.5240326,8.3732605
1794.75,0.017435995,3.133692408,8.352109,8.3725166
1794.833333,0.017496585,3.198756629,8.2813988,8.3718023
1794.916667,0.017556946,3.261968598,8.2018604,8.3711147
1795,0.017617076,3.323381045,8.2613783,8.3704538
1795.083333,0.017676972,3.228770838,8.2304544,8.3721533
1795.166667,0.017736632,3.136854,8.265295,8.3738117
1795.25,0.017796055,3.047553856,8.3004837,8.3754301
1795.333333,0.017855236,2.960795913,8.3559904,8.3770084
1795.416667,0.017914175,2.876507801,8.3187885,8.3785486
1795.5,0.017972869,2.794619208,8.32092,8.3800507
1795.583333,0.018031316,2.715061823,8.6317282,8.3815174
1795.666667,0.018089513,2.637769284,8.6911345,8.382947
1795.75,0.018147457,2.562677113,8.5639734,8.3843431
1795.833333,0.018205148,2.48972267,8.4330645,8.3857069
1795.916667,0.018262582,2.418845098,8.3935928,8.3870363
1796,0.018319756,2.349985274,8.4520273,8.3883343
1796.083333,0.01837667,2.833274738,8.4528866,8.3812685
1796.166667,0.01843332,3.30280589,8.5019579,8.3744097
1796.25,0.018489704,3.758970401,8.5485153,8.367753
1796.333333,0.018545819,4.202148794,8.5112991,8.3612909
1796.416667,0.018601665,4.632710759,8.5322609,8.3550196
1796.5,0.018657237,5.05101546,8.2747316,8.3489323
1796.583333,0.018712534,5.457411838,8.3380041,8.3430233
1796.666667,0.018767554,5.8522389,8.5527134,8.3372898
1796.75,0.018822294,6.235826002,8.60637,8.3317242
1796.833333,0.018876752,6.608493124,8.4967642,8.3263226
1796.916667,0.018930926,6.970551137,8.4315062,8.3210812
1797,0.018984813,7.322302061,8.3785076,8.3159933
1797.083333,0.019038411,7.113850335,8.4269476,8.3193903
1797.166667,0.019091717,6.911332825,8.3934813,8.3226957
1797.25,0.01914473,6.714580595,8.4196186,8.3259125
1797.333333,0.019197447,6.52342952,8.3965216,8.3290434
1797.416667,0.019249866,6.337720144,8.3418512,8.3320894
1797.5,0.019301984,6.157297554,8.6053448,8.3350563
1797.583333,0.0193538,5.982011245,8.4206114,8.3379421
1797.666667,0.01940531,5.811714997,8.2200708,8.3407507
1797.75,0.019456513,5.646266752,8.3730631,8.3434858
1797.833333,0.019507406,5.485528498,8.5422096,8.3461485
1797.916667,0.019557987,5.32936615,8.740428,8.3487387
1798,0.019608254,5.177649441,8.7270575,8.3512611
1798.083333,0.019658204,5.030251812,8.7778015,8.3537169
1798.166667,0.019707834,4.887050307,8.8609009,8.3561077
1798.25,0.019757144,4.747925472,8.8252745,8.3584347
1798.333333,0.01980613,4.61276125,8.8269873,8.3607016
1798.416667,0.01985479,4.481444891,8.8639193,8.3629065
1798.5,0.019903122,4.353866854,8.6479998,8.365056
1798.583333,0.019951123,4.229920717,8.5048628,8.3671474
1798.666667,0.019998792,4.109503085,8.2506447,8.3691845
1798.75,0.020046126,3.992513509,8.067358,8.3711681
1798.833333,0.020093122,3.878854399,8.000392,8.3730993
1798.916667,0.020139778,3.768430944,7.8104978,8.374979
1799,0.020186092,3.66115103,7.766119,8.376811
1799.083333,0.020232062,3.556925167,7.6859412,8.3785954
1799.166667,0.020277685,3.455666412,7.5604854,8.3803329
1799.25,0.020322959,3.357290298,7.5200272,8.3820248
1799.333333,0.020367882,3.26171476,7.5445962,8.3836727
1799.416667,0.020412452,3.168860072,7.6276441,8.3852787
1799.5,0.020456666,3.078648777,7.6827183,8.3868418
1799.583333,0.020500521,2.991005623,7.7602844,8.3883657
1799.666667,0.020544016,2.905857498,7.9681969,8.3898497
1799.75,0.020587149,2.823133376,7.9264317,8.3912945
1799.833333,0.020629919,2.742764249,8.097436,8.392704
1799.916667,0.020672324,2.664683075,8.1480312,8.3940754
1800,0.020714363,2.58882472,8.1112957,8.3954124
1800.083333,0.020756037,2.515125906,8.0621586,8.3967142
1800.166667,0.020797344,2.443525154,8.0499668,8.3979836
1800.25,0.020838286,2.373962736,7.9817257,8.3992205
1800.333333,0.020878862,2.306380625,7.987648,8.400425
1800.416667,0.020919075,2.240722446,7.9698634,8.4015989
1800.5,0.020958924,2.176933427,8.1906595,8.4027424
1800.583333,0.020998412,2.114960358,8.2689352,8.4038582
1800.666667,0.02103754,2.054751542,8.2592478,8.4049454
1800.75,0.02107631,1.996256754,8.5826559,8.406004
1800.833333,0.021114724,1.9394272,8.457839,8.4070358
1800.916667,0.021152784,1.884215472,8.6543713,8.408042
1801,0.02119049,1.830575515,8.654788,8.4090233
1801.083333,0.021227846,1.778462584,8.7259779,8.4099798
1801.166667,0.021264853,1.727833206,8.6676254,8.4109116
1801.25,0.021301512,1.678645149,8.7662048,8.4118204
1801.333333,0.021337826,1.63085738,8.773757,8.4127064
1801.416667,0.021373795,1.584430036,8.795351,8.4135695
1801.5,0.021409423,1.539324389,8.7706995,8.4144125
1801.583333,0.02144471,1.495502811,8.766757,8.4152346
1801.666667,0.021479658,1.452928749,8.82516,8.4160347
1801.75,0.021514269,1.411566688,8.7962294,8.4168158
1801.833333,0.021548545,1.371382125,8.8347626,8.4175777
1801.916667,0.021582488,1.332341538,8.5635872,8.4183207
1802,0.021616098,1.29441236,8.666935,8.4190445
1802.083333,0.021649379,1.257562953,8.6567097,8.4197521
1802.166667,0.021682332,1.221762577,8.8091631,8.4204407
1802.25,0.021714958,1.186981368,8.801487,8.421114
1802.333333,0.021747259,1.153190312,8.8986969,8.4217701
1802.416667,0.021779238,1.120361223,8.8488207,8.42241
1802.5,0.021810894,1.088466714,8.8162165,8.4230347
1802.583333,0.021842232,1.057480179,8.6075296,8.4236431
1802.666667,0.021873252,1.027375771,8.4106226,8.4242382
1802.75,0.021903955,0.998128377,8.2817678,8.424818
1802.833333,0.021934344,0.9697136,8.3670235,8.4253845
1802.916667,0.021964421,0.942107736,8.4409323,8.4259377
1803,0.021994187,0.915287758,8.4034185,8.4264765
1803.083333,0.022023644,0.889231292,8.4465179,8.427002
1803.166667,0.022052793,0.863916603,8.4721384,8.427515
1803.25,0.022081637,0.839322574,8.4160624,8.4280176
1803.333333,0.022110177,0.81542869,8.2720232,8.4285059
1803.416667,0.022138414,0.792215018,8.261467,8.4289837
1803.5,0.022166351,0.769662194,8.1808519,8.42945
1803.583333,0.02219399,0.747751406,8.406621,8.4299059
1803.666667,0.022221331,0.726464375,8.4731054,8.4303503
1803.75,0.022248378,0.705783344,8.3748255,8.4307842
1803.833333,0.02227513,0.685691062,8.2954435,8.4312086
1803.916667,0.022301591,0.666170769,8.3984451,8.4316225
1804,0.022327762,0.64720618,8.445549,8.4320259
1804.083333,0.022353645,0.628781476,8.4739532,8.4324207
1804.166667,0.022379241,0.610881288,8.4053526,8.432806
1804.25,0.022404552,0.593490684,8.5211172,8.4331827
1804.333333,0.022429581,0.576595156,8.5550022,8.4335508
1804.416667,0.022454327,0.560180611,8.583271,8.4339094
1804.5,0.022478794,0.544233357,8.4989653,8.4342613
1804.583333,0.022502984,0.52874009,8.4017076,8.4346037
1804.666667,0.022526897,0.513687886,8.4469681,8.4349384
1804.75,0.022550535,0.499064189,8.5956354,8.4352655
1804.833333,0.022573901,0.4848568,8.4973345,8.435585
1804.916667,0.022596996,0.471053868,8.3855057,8.4358969
1805,0.022619821,0.457643879,8.3331318,8.436202
1805.083333,0.022642379,0.444615646,8.2603664,8.4365005
1805.166667,0.022664671,0.431958302,8.2915764,8.4367914
1805.25,0.022686699,0.419661287,8.2534618,8.4370756
1805.333333,0.022708465,0.407714345,8.0644474,8.4373541
1805.416667,0.022729969,0.396107509,7.9246764,8.4376259
1805.5,0.022751215,0.384831097,8.1463041,8.437891
1805.583333,0.022772204,0.373875703,8.2449064,8.4381514
1805.666667,0.022792937,0.363232187,8.3163366,8.438405
1805.75,0.022813417,0.352891672,8.2226763,8.438653
1805.833333,0.022833644,0.342845531,8.1955462,8.4388952
1805.916667,0.022853622,0.333085384,8.2656956,8.4391327
1806,0.02287335,0.32360309,8.1941395,8.4393644
1806.083333,0.022892832,0.314390738,8.1367655,8.4395914
1806.166667,0.022912069,0.305440644,8.106595,8.4398127
1806.25,0.022931062,0.296745342,8.1360826,8.4400291
1806.333333,0.022949813,0.288297578,8.2759104,8.4402399
1806.416667,0.022968325,0.280090306,8.4107723,8.4404478
1806.5,0.022986598,0.272116678,8.4504375,8.44065
1806.583333,0.023004634,0.264370045,8.2922621,8.4408474
1806.666667,0.023022436,0.256843943,8.3161592,8.4410419
1806.75,0.023040005,0.249532094,8.2615499,8.4412308
1806.833333,0.023057342,0.2424284,8.2282515,8.4414158
1806.916667,0.02307445,0.235526934,8.0965834,8.441596
1807,0.02309133,0.228821939,8.1558657,8.4417734
1807.083333,0.023107983,0.222307823,8.2487555,8.441946
1807.166667,0.023124412,0.215979151,8.2949781,8.4421158
1807.25,0.023140618,0.209830644,8.23666,8.4422817
1807.333333,0.023156603,0.203857172,8.2815199,8.4424429
1807.416667,0.023172369,0.198053755,8.2899179,8.4426022
1807.5,0.023187917,0.192415549,8.2786226,8.4427567
1807.583333,0.02320325,0.186937851,8.4072561,8.4429073
1807.666667,0.023218368,0.181616094,8.2632523,8.4430561
1807.75,0.023233273,0.176445836,8.1963148,8.4432011
1807.833333,0.023247968,0.171422766,8.2008448,8.4433422
1807.916667,0.023262454,0.166542692,8.2902956,8.4434814
1808,0.023276732,0.161801545,8.3472996,8.4436169
1808.083333,0.023290805,0.157195369,8.3728285,8.4437485
1808.166667,0.023304674,0.152720322,8.2843885,8.4438791
1808.25,0.023318341,0.148372671,8.3104811,8.444006
1808.333333,0.023331807,0.144148789,8.2392435,8.4441299
1808.416667,0.023345074,0.140045153,8.1583567,8.444252
1808.5,0.023358145,0.136058339,7.8092446,8.4443703
1808.583333,0.02337102,0.132185022,7.5061231,8.4444866
1808.666667,0.023383701,0.128421971,7.5230865,8.4446001
1808.75,0.023396191,0.124766047,7.4913573,8.4447107
1808.833333,0.02340849,0.1212142,7.4578114,8.4448204
1808.916667,0.023420601,0.117763467,7.4109759,8.4449263
1809,0.023432526,0.11441097,7.3856606,8.4450302
1809.083333,0.023444265,4.525281448,7.2360549,8.3782749
1809.166667,0.023455821,8.810583006,7.2675362,8.3134212
1809.25,0.023467195,12.97389035,7.1913147,8.2504148
1809.333333,0.023478389,17.01867641,7.2595057,8.1892014
1809.416667,0.023489405,20.94831526,7.1094365,8.1297321
1809.5,0.023500245,24.76608493,7.4046721,8.0719557
1809.583333,0.02351091,28.4751701,7.6006818,8.0158253
1809.666667,0.023521401,32.07866482,7.7019277,7.9612932
1809.75,0.023531722,35.57957504,7.8883042,7.9083147
1809.833333,0.023541873,38.98082114,7.9542465,7.8568439
1809.916667,0.023551856,42.28524037,7.9109902,7.8068399
1810,0.023561672,45.49558919,7.8002472,7.7582593
1810.083333,0.023571325,44.20041808,7.807426,7.7779193
1810.166667,0.023580814,42.94211798,7.7590828,7.7970204
1810.25,0.023590142,41.71963924,7.757216,7.815577
1810.333333,0.023599311,40.53196209,7.6388359,7.8336067
1810.416667,0.023608323,39.37809581,7.7030067,7.8511233
1810.5,0.023617178,38.25707786,7.6566429,7.8681426
1810.583333,0.023625879,37.16797312,7.657793,7.8846774
1810.666667,0.023634428,36.10987307,7.5513864,7.9007416
1810.75,0.023642826,35.08189508,7.6844406,7.9163485
1810.833333,0.023651075,34.08318163,7.6833425,7.9315124
1810.916667,0.023659176,33.11289961,7.7991462,7.9462447
1811,0.023667132,32.17023963,7.9550934,7.9605575
1811.083333,0.023674943,31.25441536,8.0172062,7.9744639
1811.166667,0.023682613,30.36466282,8.0796919,7.9879737
1811.25,0.023690142,29.50023981,8.1152344,8.0011005
1811.333333,0.023697532,28.66042525,8.0740004,8.0138531
1811.416667,0.023704785,27.84451858,8.0963793,8.0262432
1811.5,0.023711902,27.05183918,8.1564474,8.0382814
1811.583333,0.023718886,26.28172583,8.0880194,8.0499763
1811.666667,0.023725738,25.53353612,8.0117397,8.0613394
1811.75,0.02373246,24.80664591,7.6638007,8.0723791
1811.833333,0.023739053,24.10044885,7.552547,8.0831051
1811.916667,0.023745519,23.41435586,7.4641824,8.0935249
1812,0.02375186,22.7477946,7.3365402,8.1036491
1812.083333,0.023758077,22.10020904,7.3456035,8.1134853
1812.166667,0.023764173,21.47105899,7.4335885,8.1230412
1812.25,0.023770148,20.85981962,7.3878021,8.1323261
1812.333333,0.023776006,20.26598105,7.4667783,8.1413469
1812.416667,0.023781746,19.68904791,7.414186,8.1501112
1812.5,0.023787372,19.12853893,7.1405735,8.1586256
1812.583333,0.023792885,18.58398656,7.0645261,8.1668978
1812.666667,0.023798286,18.05493654,7.245275,8.1749344
1812.75,0.023803577,17.54094754,7.2896876,8.182744
1812.833333,0.02380876,17.04159081,7.5519671,8.1903296
1812.916667,0.023813837,16.5564498,7.7581635,8.1977005
1813,0.023818809,16.08511982,7.8007846,8.2048616
1813.083333,0.023823678,15.62720768,7.8220611,8.2118187
1813.166667,0.023828446,15.18233141,7.6587143,8.2185783
1813.25,0.023833115,14.75011991,7.8123012,8.2251453
1813.333333,0.023837685,14.33021263,7.8306909,8.2315264
1813.416667,0.02384216,13.92225929,8.1036253,8.2377253
1813.5,0.02384654,13.52591959,8.250473,8.2437477
1813.583333,0.023850827,13.14086292,8.3032255,8.2495985
1813.666667,0.023855023,12.76676806,8.1850672,8.2552834
1813.75,0.02385913,12.40332295,8.2959232,8.2608061
1813.833333,0.02386315,12.05022443,8.1887846,8.2661724
1813.916667,0.023867083,11.70717793,7.8628445,8.2713861
1814,0.023870932,11.3738973,7.8600736,8.2764511
1814.083333,0.023874699,11.05010452,7.7739978,8.2813721
1814.166667,0.023878385,10.73552949,7.7863517,8.2861528
1814.25,0.023881992,10.42990981,7.6106238,8.2907982
1814.333333,0.023885522,10.13299052,7.5677028,8.2953119
1814.416667,0.023888976,9.844523953,7.5729384,8.299696
1814.5,0.023892356,9.564269465,7.8438554,8.303956
1814.583333,0.023895664,9.291993279,7.9581528,8.308094
1814.666667,0.023898901,9.027468268,8.1255445,8.3121147
1814.75,0.02390207,8.77047377,8.1440096,8.3160219
1814.833333,0.023905171,8.520795407,8.0942545,8.3198175
1814.916667,0.023908207,8.278224902,8.1899471,8.3235054
1815,0.02391118,8.042559908,8.0684433,8.3270874
1815.083333,0.02391409,16.82576559,8.1540079,8.1940689
1815.166667,0.02391694,25.35893047,8.1698751,8.0648384
1815.25,0.023919731,33.6491727,8.2152891,7.9392858
1815.333333,0.023922466,41.70340782,8.2552509,7.8173079
1815.416667,0.023925145,49.52835451,7.9807549,7.698802
1815.5,0.023927771,57.13054015,7.6315713,7.5836706
1815.583333,0.023930345,64.51630633,7.7640877,7.471817
1815.666667,0.02393287,71.69181408,7.4297194,7.3631463
1815.75,0.023935345,78.66304905,7.3354573,7.2575707
1815.833333,0.023937774,85.4358265,7.3478274,7.1550002
1815.916667,0.023940159,92.01579612,7.4237919,7.0553508
1816,0.0239425,98.40844678,7.4988174,6.9585376
1816.083333,0.023944799,95.60694932,7.3522453,7.0009785
1816.166667,0.023947059,92.88520506,7.2959123,7.042213
1816.25,0.023949281,90.24094358,7.2644029,7.0822725
1816.333333,0.023951466,87.67195909,7.1982975,7.1211934
1816.416667,0.023953616,85.1761086,7.336731,7.1590052
1816.5,0.023955734,82.75131012,7.4245172,7.1957412
1816.583333,0.02395782,80.39554096,7.4101067,7.2314305
1816.666667,0.023959877,78.10683597,7.7532101,7.2661047
1816.75,0.023961905,75.88328597,7.8736439,7.2997913
1816.833333,0.023963908,73.72303611,7.8759513,7.3325205
1816.916667,0.023965886,71.62428438,7.8234677,7.3643169
1817,0.023967842,69.58528004,7.7797427,7.3952084
1817.083333,0.023969776,67.60432219,7.8138385,7.425221
1817.166667,0.023971691,65.67975837,7.8963094,7.4543791
1817.25,0.023973589,63.80998315,7.8301659,7.4827075
1817.333333,0.02397547,61.99343679,7.7796588,7.5102296
1817.416667,0.023977337,60.22860398,7.7585807,7.5369687
1817.5,0.023979192,58.51401254,7.6396499,7.5629454
1817.583333,0.023981036,56.84823219,7.5968971,7.5881844
1817.666667,0.023982871,55.22987337,7.4011884,7.6127048
1817.75,0.023984698,53.65758608,7.4821134,7.6365261
1817.833333,0.02398652,52.13005877,7.592865,7.6596708
1817.916667,0.023988338,50.64601719,7.6621947,7.6821561
1818,0.023990153,49.20422339,7.8238816,7.7040019
1818.083333,0.023991968,47.80347466,7.8926291,7.7252254
1818.166667,0.023993784,46.44260253,7.8387399,7.7458458
1818.25,0.023995603,45.12047179,7.925972,7.7658787
1818.333333,0.023997427,43.83597954,8.0176907,7.7853422
1818.416667,0.023999257,42.5880543,8.0360451,7.8042512
1818.5,0.024001094,41.37565506,8.2080278,7.8226228
1818.583333,0.024002942,40.19777048,8.1810179,7.8404717
1818.666667,0.0240048,39.05341798,8.2372494,7.8578119
1818.75,0.024006672,37.94164298,8.1356478,7.8746595
1818.833333,0.024008559,36.86151806,8.0190363,7.8910279
1818.916667,0.024010462,35.81214219,7.9344993,7.9069304
1819,0.024012383,34.79264002,7.8942738,7.9223804
1819.083333,0.024014324,33.8021611,7.8851981,7.9373908
1819.166667,0.024016287,32.83987919,7.9033113,7.9519744
1819.25,0.024018273,31.90499157,7.9814,7.9661427
1819.333333,0.024020284,30.9967184,8.1074286,7.9799094
1819.416667,0.024022322,30.11430199,8.0863867,7.9932828
1819.5,0.024024388,29.25700627,7.9229302,8.0062771
1819.583333,0.024026484,28.42411609,7.744348,8.0189018
1819.666667,0.024028613,27.61493668,7.7657113,8.031167
1819.75,0.024030774,26.82879304,7.8043346,8.0430841
1819.833333,0.024032971,26.06502938,7.965138,8.0546618
1819.916667,0.024035205,25.32300859,8.0968714,8.0659103
1820,0.024037478,24.60211169,8.0996494,8.0768385
1820.083333,0.024039791,23.90173733,8.110796,8.0874577
1820.166667,0.024042146,23.22130127,8.0716124,8.0977736
1820.25,0.024044545,22.56023589,8.0550117,8.1077967
1820.333333,0.024046989,21.91798977,7.9579015,8.1175356
1820.416667,0.024049481,21.29402715,7.9143181,8.1269979
1820.5,0.024052021,20.68782753,7.8975587,8.1361895
1820.583333,0.024054612,20.09888524,8.1169176,8.1451225
1820.666667,0.024057255,19.52670899,8.2331171,8.1538
1820.75,0.024059952,18.97082149,8.3103638,8.1622324
1820.833333,0.024062705,18.43075903,8.2553682,8.1704245
1820.916667,0.024065516,17.9060711,8.2552423,8.1783838
1821,0.024068385,17.39632001,8.1825056,8.1861172
1821.083333,0.024071316,16.90108055,8.1461058,8.1936312
1821.166667,0.024074309,16.41993959,8.2068548,8.2009315
1821.25,0.024077366,15.95249579,8.1390009,8.208025
1821.333333,0.024080489,15.4983592,8.2114992,8.2149181
1821.416667,0.02408368,15.057151,8.3479633,8.2216148
1821.5,0.02408694,14.62850314,8.5059347,8.2281218
1821.583333,0.024090271,14.21205805,8.4849138,8.2344437
1821.666667,0.024093675,13.80746834,8.5815344,8.2405872
1821.75,0.024097153,13.41439652,8.8120279,8.2465563
1821.833333,0.024100708,13.03251469,8.878232,8.2523556
1821.916667,0.02410434,12.6615043,8.8579054,8.2579918
1822,0.024108052,12.30105585,8.9123812,8.2634678
1822.083333,0.024111846,11.95086867,9.005578,8.2687883
1822.166667,0.024115722,11.61065063,9.0124655,8.2739592
1822.25,0.024119683,11.28011795,9.0264511,8.2789822
1822.333333,0.024123731,10.95899489,8.9744062,8.283864
1822.416667,0.024127866,10.64701357,8.866231,8.2886086
1822.5,0.024132091,10.34391377,8.7143402,8.2932177
1822.583333,0.024136408,10.04944262,8.6115513,8.2976971
1822.666667,0.024140818,9.763354496,8.3695974,8.3020496
1822.75,0.024145323,9.485410746,8.104249,8.3062792
1822.833333,0.024149925,9.215379514,7.9905486,8.3103905
1822.916667,0.024154625,8.953035548,7.9458098,8.3143845
1823,0.024159425,8.698160005,8.0142813,8.3182659
1823.083333,0.024164327,8.450540274,8.0068884,8.3220387
1823.166667,0.024169332,8.209969797,7.998529,8.3257055
1823.25,0.024174442,7.976247893,7.9892125,8.3292685
1823.333333,0.02417966,7.749179599,7.9542632,8.3327303
1823.416667,0.024184985,7.528575498,7.9153695,8.3360949
1823.5,0.024190421,7.314251568,8.0198679,8.339366
1823.583333,0.024195969,7.106029024,8.1301193,8.3425446
1823.666667,0.024201631,6.903734171,8.2180567,8.3456335
1823.75,0.024207408,6.707198261,8.2582321,8.3486357
1823.833333,0.024213302,6.516257346,8.3376226,8.3515549
1823.916667,0.024219315,6.330752148,8.3824463,8.3543911
1824,0.024225448,6.150527924,8.348856,8.3571482
1824.083333,0.024231704,5.975434333,8.3821707,8.359828
1824.166667,0.024238083,5.805325316,8.456748,8.3624334
1824.25,0.024244589,5.640058974,8.5522423,8.3649654
1824.333333,0.024251221,5.479497443,8.591032,8.3674269
1824.416667,0.024257982,5.323506787,8.7162104,8.3698196
1824.5,0.024264874,5.171956883,8.9381723,8.3721457
1824.583333,0.024271899,5.02472131,8.9892588,8.3744068
1824.666667,0.024279057,4.881677248,9.0052109,8.376606
1824.75,0.024286351,4.742705373,8.9925337,8.3787432
1824.833333,0.024293782,4.607689757,9.0416441,8.3808212
1824.916667,0.02430135,4.476517774,9.0361328,8.3828421
1825,0.024309057,4.349080003,9.0639029,8.3848066
1825.083333,0.024316903,4.225270137,8.9890223,8.3867168
1825.166667,0.024324889,4.104984898,8.9072361,8.3885736
1825.25,0.024333016,3.988123947,8.8562384,8.3903799
1825.333333,0.024341282,3.874589799,8.8490314,8.3921366
1825.416667,0.024349689,3.764287749,8.8810263,8.3938456
1825.5,0.024358236,3.657125784,8.7166243,8.3955069
1825.583333,0.024366923,3.553014512,8.5787315,8.3971224
1825.666667,0.024375749,3.451867086,8.4642363,8.398694
1825.75,0.024384714,3.35359913,8.4636564,8.4002228
1825.833333,0.024393817,3.258128673,8.4103727,8.4017086
1825.916667,0.024403058,3.165376074,8.48985,8.4031544
1826,0.024412436,3.075263962,8.4599524,8.404561
1826.083333,0.024421951,2.987717166,8.5351295,8.4059305
1826.166667,0.024431602,2.902662658,8.5527258,8.4072609
1826.25,0.024441389,2.820029487,8.5657253,8.4085569
1826.333333,0.024451311,2.739748721,8.5968285,8.4098167
1826.416667,0.024461368,2.661753394,8.6059294,8.4110432
1826.5,0.02447156,2.585978441,8.7500525,8.4122362
1826.583333,0.024481886,2.512360655,8.9141226,8.4133978
1826.666667,0.024492345,2.440838624,9.0583582,8.4145279
1826.75,0.024502936,2.371352686,9.1367607,8.4156275
1826.833333,0.024513661,2.303844879,9.2331562,8.4166975
1826.916667,0.024524517,2.238258887,9.2432489,8.4177389
1827,0.024535505,2.174540001,9.2772093,8.4187536
1827.083333,0.024546623,2.112635069,9.2753267,8.4197407
1827.166667,0.024557873,2.052492449,9.2761383,8.4207029
1827.25,0.024569252,1.994061973,9.2399168,8.4216385
1827.333333,0.024580761,1.9372949,9.255414,8.4225492
1827.416667,0.024592399,1.882143874,9.2213621,8.4234362
1827.5,0.024604165,1.828562892,9.0020323,8.4243002
1827.583333,0.02461606,1.776507256,8.722703,8.4251423
1827.666667,0.024628082,1.725933543,8.5956125,8.4259615
1827.75,0.024640231,1.676799565,8.5721226,8.4267597
1827.833333,0.024652507,1.629064336,8.509717,8.4275379
1827.916667,0.024664908,1.582688037,8.4425163,8.4282961
1828,0.024677436,1.537631981,8.4683847,8.4290352
1828.083333,0.024690089,1.493858583,8.4645681,8.4297543
1828.166667,0.024702866,1.451331329,8.478982,8.4304552
1828.25,0.024715768,1.410014743,8.4235945,8.431138
1828.333333,0.024728793,1.369874361,8.4171095,8.4318047
1828.416667,0.024741942,1.330876697,8.4004107,8.4324541
1828.5,0.024755213,1.292989221,8.4378443,8.4330873
1828.583333,0.024768607,1.256180327,8.5206175,8.4337044
1828.666667,0.024782122,1.220419312,8.4711256,8.4343071
1828.75,0.024795759,1.185676343,8.3750858,8.4348936
1828.833333,0.024809516,1.151922439,8.2843447,8.4354658
1828.916667,0.024823394,1.119129444,8.2738504,8.4360247
1829,0.024837391,1.087270001,8.1692572,8.4365702
1829.083333,0.024851508,1.056317534,8.1574173,8.4371023
1829.166667,0.024865744,1.026246225,8.1323605,8.4376202
1829.25,0.024880098,0.997030987,8.1680574,8.4381275
1829.333333,0.02489457,0.96864745,8.1577234,8.4386215
1829.416667,0.024909159,0.941071937,8.0496969,8.439105
1829.5,0.024923866,0.914281446,8.0078564,8.4395771
1829.583333,0.024938689,0.888253628,8.0927229,8.4400368
1829.666667,0.024953627,0.862966771,8.3013449,8.4404869
1829.75,0.024968681,0.838399783,8.2892656,8.4409266
1829.833333,0.02498385,0.814532168,8.3733521,8.4413557
1829.916667,0.024999134,0.791344019,8.3004789,8.4417744
1830,0.025014532,0.76881599,8.2912207,8.4421844
1830.083333,0.025030043,0.746929292,8.325984,8.442585
1830.166667,0.025045667,0.725665665,8.3310919,8.442977
1830.25,0.025061404,0.705007372,8.3014441,8.4433603
1830.333333,0.025077252,0.68493718,8.2606077,8.4437351
1830.416667,0.025093213,0.665438348,8.5278225,8.4441023
1830.5,0.025109284,0.64649461,8.7272987,8.4444599
1830.583333,0.025125466,0.628090164,8.7148199,8.4448118
1830.666667,0.025141758,0.610209656,8.609067,8.4451551
1830.75,0.02515816,0.592838172,8.5998449,8.4454918
1830.833333,0.025174671,0.57596122,8.5087814,8.4458208
1830.916667,0.02519129,0.559564722,8.5394049,8.4461432
1831,0.025208018,0.543635,8.5769777,8.4464588
1831.083333,0.025224853,1.922174015,8.4731359,8.4256544
1831.166667,0.025241796,3.2614687,8.4119892,8.4054461
1831.25,0.025258845,4.562636265,8.3917398,8.3858137
1831.333333,0.025276001,5.826762116,8.4064894,8.366744
1831.416667,0.025293262,7.054900757,8.1082983,8.3482199
1831.5,0.025310628,8.248076675,7.8857398,8.330225
1831.583333,0.0253281,9.407285191,7.8788967,8.312746
1831.666667,0.025345675,10.53349329,7.8746123,8.2957668
1831.75,0.025363355,11.62764043,7.8942909,8.279274
1831.833333,0.025381137,12.69063933,7.9220867,8.2632523
1831.916667,0.025399023,13.72337671,7.9142766,8.2476912
