,city,lat,lng,pop,country,time,dist,risk
4621,Puno,-15.83294961,-70.03330693,111350.0,Peru,110.0,221.98285227077054,3.3174992696855465
4622,Ayaviri,-14.87957111,-70.59999068,12524.5,Peru,6590.0,515.0055896103153,1.4136354119963952
4623,Ilave,-16.07960122,-69.66999577,16033.0,Peru,3190.0,523.2996409089337,1.4745224887368455
4624,Desaguadero,-16.56458453,-69.04499516,5120.0,Peru,4100.0,122.5543050072669,3.544647027770509
4625,Huarmey,-10.06958047,-78.15999435,9184.0,Peru,59.0,538.9965950270125,1.8974350335772612
4626,Cajabamba,-7.619600811000001,-78.04000167,12036.5,Peru,520.0,269.57451847799695,2.6482384776649357
4627,Jaen,-5.709588197,-78.80998051,49171.0,Peru,3.0,158.09577369327337,4.590604791046057
4628,Chota,-6.549588604,-78.65004195,13452.0,Peru,2340.0,587.1650047229809,1.3158785516913896
4629,Tingo Maria,-9.289628073,-75.9899976,36138.5,Peru,1820.0,311.36112123655226,2.3762339878250556
4630,Moyobamba,-6.049619121,-76.96665633,46005.0,Peru,3.0,340.1847704109576,3.430745087487609
4631,Juanjui,-7.169602437999999,-76.73997766,27352.5,Peru,250.0,283.51375079687284,2.7298771664214905
4632,Tocache,-8.179618308,-76.52001693,15822.5,Peru,190.0,112.60098533581144,4.1145864847053435
4633,Sechura,-5.235250225,-78.50064539,8602.0,Peru,680.0,416.08527191489645,1.9326009060225018
4634,Chachapoyas,-6.229608135,-77.87001205,23128.5,Peru,235.0,754.9682749180212,1.2429571753182103
4635,Caballococha,-3.916260967,-70.50834253,3195.0,Peru,24.0,319.100169595117,2.7740924264649895
4640,Requena,-5.069627259,-73.90999536,17097.5,Peru,1070.0,484.0250021376437,1.7082150378854684
4641,Huanta,-12.94961139,-74.25000045,15534.5,Peru,25.0,629.1061787436786,1.8737438818918806
4642,Coracora,-15.01961424,-73.78997685,6433.5,Peru,19.0,59.42207162795634,5.404230818049158
4643,Chincha Alta,-13.41960854,-76.13998845,138608.0,Peru,11.0,732.2247285167754,1.9896417709917587
4644,Santiago,-14.18958738,-75.73996118,10449.0,Peru,83.0,82.89457362459629,4.665602228375937
4645,San Ramon,-11.12961912,-75.34001144,10599.0,Peru,30.0,213.23902870379504,3.440746720837711
4646,Junin,-11.1496179,-76.01002222,11495.0,Peru,192.0,266.5074160947971,2.7927056388708595
4647,Jauja,-11.79960407,-75.50002751,21057.0,Peru,102.0,632.884120027057,1.6274443290624472
4648,Pativilca,-10.69961953,-77.79999048,22744.0,Peru,730.0,267.5413384371473,2.6694776173163106
4649,Chancay,-11.55961871,-77.26997115,18601.0,Peru,6966.0,499.17156451613664,1.4873791482264616
4650,Chilca,-12.5196118,-76.73997766,6556.0,Peru,107.0,418.0366617321799,2.153254502593834
4651,Chiclayo,-6.762908916000001,-79.83658452,587083.5,Peru,5.0,692.2273757586754,2.37233758699183
4652,Juliaca,-15.49999835,-70.13996708,234428.0,Peru,50.0,466.5294633851596,2.3772679114500765
4653,Cerro de Pasco,-10.69000771,-76.26998051,108071.0,Peru,3070.0,292.8234037343691,2.49331088470996
4655,Ayacucho,-13.17502399,-74.21995059999999,153173.5,Peru,5.0,643.286567837877,2.4024260111101823
4656,Callao,-12.07002684,-77.13496647,786231.5,Peru,750.0,560.3550032026542,1.7779397239524133
4657,Paita,-5.089987774,-81.12002039,47891.5,Peru,3.0,262.2756630064472,3.826494775799672
4658,Talara,-4.579993063,-81.27998478,74760.5,Peru,53.0,46.53495652479845,5.74091968763437
4659,Tumbes,-3.5700288710000003,-80.45998316,105783.0,Peru,10.0,483.1277336139205,2.626411084455768
4660,Puerto Maldonado,-12.60002033,-69.18333297,52349.0,Peru,212.0,485.13113829521285,1.9870586197614695
4661,Ilo,-17.64002277,-71.34002303,53192.0,Peru,1013.0,141.9968701851604,3.647940511810549
4662,Moquegua,-17.18997272,-70.93999577,38610.0,Peru,2070.0,132.85378812701344,3.6503775460817507
4663,Huaraz,-9.530026836000001,-77.53000696,74986.5,Peru,13.0,360.07611266092863,2.982983460551899
4664,Cajamarca,-7.150017071000001,-78.53002344,138832.5,Peru,15.0,388.8614369467408,2.8729084454699905
4665,Huanuco,-9.920028871,-76.24000818,153052.0,Peru,50.0,244.4610710327541,3.3275341509114558
4666,Pacasmayo,-7.400647767000001,-79.57060592,34223.5,Peru,132.0,235.80377767084155,3.116672065026465
4667,Salaverry,-8.220029278,-78.98999536,7228.0,Peru,380.0,149.8140632424673,3.5291974061566056
4669,Contamana,-7.340031312000001,-75.01997929,16403.0,Peru,17.0,211.28765874829048,3.6135500114280696
4670,Huancavelica,-12.79003457,-74.99000696,42982.0,Peru,970.0,677.0300355267499,1.2791141761512823
4671,Pisco,-13.71003009,-76.21998356,71538.0,Peru,8.0,248.6824456351816,3.662266793949128
4672,Nasca,-14.83001341,-74.94001001,23387.0,Peru,313.0,503.6454603281939,1.8188454741329032
4673,Piura,-5.210032126000001,-80.62997278,361199.0,Peru,2230.0,184.5889439549974,3.2951966307782894
4674,Arequipa,-16.41999388,-71.53001144,775785.0,Peru,7270.0,697.4353795139439,1.2214171379278178
4675,Chimbote,-9.070003236,-78.56999516,333406.0,Peru,3.0,226.32615743555576,4.1747521791251385
4676,Pucallpa,-8.368909079,-74.53499597,304917.0,Peru,7070.0,476.8442098920634,1.7457812872994576
4677,Iquitos,-3.7500178839999996,-73.25000981,448174.5,Peru,34.0,212.80861626494058,3.676381256826424
4678,Huancayo,-12.08000039,-75.20001998,394695.0,Peru,5070.0,613.5648586649235,1.408259348128767
4679,Cusco,-13.52502846,-71.97215499,336661.0,Peru,115.0,559.3061288613359,1.9825018449487153
4680,Tacna,-18.00000079,-70.25001205,261042.5,Peru,670.0,459.1040202650393,2.028444685343742
4681,Trujillo,-8.120035381000001,-79.01996769,521046.0,Peru,74.0,269.7573517600954,3.1834888460029735
4682,Ica,-14.06799274,-75.72549178,263132.0,Peru,1860.0,228.94483580579134,2.9698843285151417
4683,Lima,-12.04801268,-77.05006209,7385117.0,Peru,750.0,416.80619050978777,2.3422880705100986
4684,San Carlos,10.55037539,123.38000359999998,6353.0,Philippines,8.0,375.27972943679737,2.8549579992078664
4685,Cadiz,10.95874839,123.3085868,206105.0,Philippines,6470.0,31.415645158599727,5.778349559173138
4686,Pagadian,7.852968972999999,123.5070243,159590.0,Philippines,6.0,8.517460825683953,8.61514683781969
4687,Ozamis,8.146206888,123.84441969999999,95444.0,Philippines,1070.0,683.5309030944044,1.308708510721746
4688,Tarlac,15.48379519,120.5833785,183930.0,Philippines,63.0,346.8841817694579,2.7688462697655236
4689,Cabanatuan,15.50208864,120.96170159999998,220250.0,Philippines,3.0,332.8555923445175,3.5672011713877034
4690,Olongapo,14.82957155,120.2827767,265829.0,Philippines,10.0,277.5382862884649,3.523054886096046
4691,Dagupan,16.04789512,120.34080929999999,163676.0,Philippines,2180.0,217.51454948603396,3.001740067500289
4692,San Pablo,14.06956626,121.3226098,224203.5,Philippines,2070.0,79.70925286436581,4.529470785763055
4693,Quezon City,14.650435199999999,121.0299662,2761720.0,Philippines,14.0,416.8843944984818,2.95527397610716
4694,Pasay City,14.5504413,120.9999939,403064.0,Philippines,7070.0,144.97039957188784,3.5586760036386615
4695,Iligan,8.171244118999999,124.2153531,464599.0,Philippines,254.0,184.9460499884227,3.557784958691278
4696,Ormac,11.0642975,124.6075256,129964.5,Philippines,28.0,234.63071553421054,3.4929342878200673
4697,Tacloban,11.25043601,125.0000081,234548.0,Philippines,2124.0,424.62027417338345,2.0162383233599495
4698,Butuan,8.949542866,125.5435925,190557.0,Philippines,1720.0,222.47777594479788,3.001093312218358
4699,Tagum,7.382144997999999,125.8016646,6726.0,Philippines,27.0,409.2975767143928,2.439595073921443
4700,Surigao,9.784298115,125.4888155,64983.0,Philippines,8.0,565.7864775422659,2.4123650983627662
4702,Legazpi,13.16998293,123.75000690000002,320081.0,Philippines,210.0,301.3761960883439,2.8257709709325565
4703,Tuguegarao,17.61309674,121.7268746,115105.0,Philippines,190.0,563.3377873931972,1.8293879753127373
4704,Vigan,17.57472699,120.3869047,48545.0,Philippines,7570.0,431.6802625504845,1.7710292325567374
4705,Bacolod,10.63168825,122.98168170000001,730587.0,Philippines,1470.0,371.1196968209879,2.3242469285589937
4706,Roxas,11.58527346,122.7511014,91880.5,Philippines,115.0,426.54001849844127,2.3111003826183625
4707,Puerto Princesa,9.754267783,118.74438400000001,147882.0,Philippines,235.0,472.49082795841684,2.0821179467053876
4708,Naga,13.61915448,123.1813594,458283.0,Philippines,87.0,234.3718745421739,3.360962347966113
4709,Angeles,15.14505617,120.5450862,314493.0,Philippines,5570.0,269.6617454610247,2.6303829391780194
4710,Batangas,13.78167686,121.021698,330939.0,Philippines,254.0,423.4788522684052,2.2870633433126972
4711,Cotabato,7.216909606000001,124.24842609999999,229476.0,Philippines,91.0,319.7521827816815,2.843117859123226
4712,Calbayog,12.06718203,124.6041666,55015.0,Philippines,570.0,514.6078859040854,1.773249338211153
4713,Cagayan de Oro,8.450839456,124.68529860000001,861824.5,Philippines,767.0,267.999275045921,2.8963284520331336
4714,Zamboanga,6.919976826,122.0800313,615311.5,Philippines,2820.0,275.23256854760604,2.701266969786643
4715,Laoag,18.1988491,120.5936104,154576.5,Philippines,8.0,569.5910994725319,2.4594572324901827
4716,Baguio City,16.42999066,120.5699426,360269.0,Philippines,99.0,50.767007683804685,5.606121197220703
4717,General Santos,6.110827249,125.1747261,744308.0,Philippines,185.0,950.9252170432177,1.1521601501419114
4718,Cebu,10.31997601,123.9000752,806817.0,Philippines,5070.0,404.3383285437974,2.0809886714274572
4719,Iloilo,10.70504295,122.5450158,387681.0,Philippines,17.0,200.27304517599447,3.9086667503149726
4720,Davao,7.110016906,125.6299955,1307252.0,Philippines,170.0,666.6675074490797,1.7341868326797005
4721,Manila,14.60415895,120.98221720000001,7088787.5,Philippines,4020.0,228.76885758600844,3.075081325221075
4722,Olsztyn,53.80003522,20.48003129,179236.5,Poland,12.0,538.5627843790219,2.4499891981501767
4723,Elblag,54.18995974,19.40268103,124332.0,Poland,313.0,279.5194224265872,2.8263022934339537
4724,Inowroclaw,52.77994244,18.24998653,78302.0,Poland,96.0,308.1313816004023,2.8210263973715755
4725,Bytom,50.35003908,18.90999792,425716.5,Poland,1020.0,307.49360360946423,2.6165543358890653
4726,Opole,50.68497988,17.93134965,129544.0,Poland,200.0,197.78935382808316,3.411618393795142
4727,Koszalin,54.2,16.1833333,107450.0,Poland,21.0,222.98791037872743,3.6191306623640864
4728,Elk,53.83370241,22.34999467,51312.5,Poland,15.0,328.5806461152121,3.0608820992711174
4729,Gdynia,54.52037884,18.53002112,284197.0,Poland,110.0,672.57555731537,1.699770403772561
4730,Wroclaw,51.11043194,17.03000932,622471.0,Poland,370.0,747.9124027578496,1.4124619211956733
4731,Szczecin,53.42039431,14.53000688,390241.5,Poland,41.0,639.0981302912377,1.968565062379319
4732,Zielona Gora,51.95040651,15.50002519,113865.5,Poland,192.0,230.7575058969102,3.1767743839222367
4733,Poznan,52.4057534,16.89993974,597174.5,Poland,14.0,146.6709034803407,4.447731105885706
4734,Grudziadz,53.48039064,18.75000769,100964.5,Poland,18.0,675.251535338478,1.9737994630210765
4735,Bydgoszcz,53.12041262,18.01000118,366222.0,Poland,61.0,445.83296681681924,2.43686503965698
4736,Katowice,50.26038047,19.02001705,1527362.0,Poland,2250.0,592.1041875264201,1.614199598194591
4737,Gliwice,50.3303762,18.67001257,353252.5,Poland,390.0,62.17728585844695,5.111342966107626
4738,Kielce,50.890393700000004,20.6600203,212165.5,Poland,37.0,353.4427984102724,2.8486840548298304
4739,Bialystok,53.15035911,23.1699963,288722.5,Poland,11470.0,458.75765844871194,1.760635842786173
4740,Lublin,51.25039756,22.57272009,358001.0,Poland,87.0,312.3004525607071,2.913079537591842
4741,Rzeszow,50.07046958,22.00004187,202034.0,Poland,16.0,319.9892568417433,3.1762212422539338
4742,Lódz,51.77499086,19.45136023,758000.0,Poland,4070.0,4.934610197423862,8.287948131894302
4743,Gdansk,54.3599752,18.64004024,597915.0,Poland,12.0,406.64420602832547,2.9476475733986818
4744,Kraków,50.05997927,19.96001135,755525.0,Poland,45.0,467.20283012355844,2.463554075711027
4745,Warsaw,52.25000063,20.99999955,1704569.5,Poland,4.0,335.48491017194965,3.5907029772405656
4746,Aveiro,40.64100311,-8.650997534,54162.0,Portugal,3370.0,374.4013777948479,2.0663143378445388
4747,Leiria,39.73899603,-8.804996462,45112.0,Portugal,134.0,558.225355253926,1.8310749702892666
4748,Viana Do Castelo,41.69623514,-8.844137483999999,15555.0,Portugal,280.0,257.85654413936646,2.814553831865292
4749,Beja,38.01400214,-7.86300241,28756.0,Portugal,1100.0,390.4505021389357,2.06994650316151
4750,Evora,38.55999611,-7.905995561,55620.0,Portugal,4070.0,205.03277626981782,2.959807331063192
4751,Portalegre,39.29000411,-7.423001548999999,15581.0,Portugal,670.0,21.05404368031427,6.389625726446978
4752,Santarem,39.23100008,-8.682002552,29385.0,Portugal,31.0,133.3906892784814,4.218399054210406
4753,Braganca,41.80799701,-6.755003426,34375.0,Portugal,5000.0,466.069874141913,1.6663994270969278
4754,Castelo Branco,39.81099615,-7.4879995589999995,33479.0,Portugal,470.0,305.7069964810444,2.549184870028548
4755,Guarda,40.54100414,-7.262000512,32111.0,Portugal,2430.0,413.117799181427,1.9112694283296714
4756,Viseu,40.65699611,-7.910000431,26364.0,Portugal,77.0,643.4858529686406,1.6656367666579472
4757,Vila Real,41.29399815,-7.73700249,17001.0,Portugal,960.0,251.7098478726587,2.7082842213090066
4758,Braga,41.55499453,-8.421331218999999,504326.0,Portugal,476.0,309.7527093797893,2.7036934978442946
4759,Covilha,40.28334088,-7.499992108,21219.0,Portugal,132.0,708.1199533001496,1.4173109470731753
4760,Horta,38.53465595,-28.64475681,6591.5,Portugal,18.0,329.07298810888767,2.8567359558123457
4761,Angra do Heroismo,38.65039146,-27.21666976,11136.5,Portugal,20.0,220.4628408850616,3.4815927116961882
4762,Portimao,37.13373985,-8.533314048,49856.5,Portugal,125.0,212.4755701347416,3.308987231808603
4763,Faro,37.017080299999996,-7.933273154,31259.0,Portugal,7.0,378.95420021269865,3.002929977940881
4764,Coimbra,40.20037437,-8.41668034,97856.5,Portugal,33.0,702.3101696519674,1.7819260219277775
4765,Setubal,38.52995953,-8.900010011,117542.0,Portugal,84.0,345.00121965214913,2.6990987927285937
4766,Porto,41.15000633,-8.620001262999999,793316.5,Portugal,144.0,333.123957162228,2.7818759949815983
4767,Funchal,32.64998252,-16.88003972,152807.0,Portugal,41.0,261.4092102353359,3.2637739757370543
4768,Ponta Delgada,37.74830182,-25.666583499999998,40791.0,Portugal,368.0,203.1774765661947,3.210482184900298
4769,Lisbon,38.72272288,-9.144866305,1664901.0,Portugal,9570.0,172.19523522912874,3.3539747966451285
4770,Ponce,18.00038576,-66.61664209,156484.0,Puerto Rico,60.0,790.6248393194087,1.5193211063109422
4771,Mayaguez,18.20151044,-67.13971094,184993.0,Puerto Rico,2170.0,299.6481182346193,2.5265369287160686
4772,Arecibo,18.44002301,-66.72999435,59312.5,Puerto Rico,108.0,253.65274067570545,3.0769096278593464
4773,San Juan,18.44002301,-66.12997929,1437115.5,Puerto Rico,8.0,469.0611826580523,2.883736559415056
4774,Doha,25.28655601,51.53296789,1090655.0,Qatar,4.0,192.2825856990179,4.406455477013234
4775,Targu Jiu,45.04500004,23.27400062,97179.0,Romania,6.0,556.6407077557385,2.541693390168196
4776,Slatina,44.43499814,24.37100156,78988.0,Romania,117.0,312.46748001206583,2.7689623452741374
4777,Alexandria,43.90163107,25.28670654,49346.0,Romania,48.0,268.82635495600437,3.116005512207221
4778,Targoviste,44.93799913,25.4590025,88435.0,Romania,1070.0,85.18076619091941,4.439825351542332
4779,Giurgiu,43.92999911,25.8399995,69067.0,Romania,7330.0,832.1086327360732,0.8035417194418464
4780,Slobozia,44.56999806,27.38199659,52693.0,Romania,470.0,245.7794413121003,2.9110029769578705
4781,Alba Lulia,46.07700313,23.58000059,66085.0,Romania,240.0,194.2747904299557,3.3683906276910403
4782,Bistrita,47.13800409,24.51300358,81318.0,Romania,163.0,272.24050057478246,2.9287796692518886
4783,Deva,45.88332304,22.91667357,67802.0,Romania,206.0,525.0853916582008,1.889104941495223
4784,Zalau,47.175003100000005,23.06300448,63232.0,Romania,139.0,433.5996203430099,2.2317493608517402
4785,Satu Mare,47.79199816,22.88500248,112490.0,Romania,960.0,741.9506835544726,1.2070477339014332
4786,Rimnicu Vilcea,45.10999804,24.38299862,107558.0,Romania,20.0,232.13291562003891,3.5694620009257485
4787,Sfintu-Gheorghe,45.86799611,25.79300148,60677.0,Romania,1870.0,171.85576533088843,3.3060873674689484
4788,Miercurea Cuic,46.36099808,25.52400051,40004.5,Romania,13.0,317.2154836944645,3.130786544158735
4789,Piatra-Neamt,46.94000405,26.38299657,102688.0,Romania,440.0,234.47733582522716,3.035444519559598
4790,Braila,45.29199615,27.96900354,213569.0,Romania,46.0,213.8491627471344,3.5657201624870547
4791,Vaslui,46.63332908,27.73333859,69225.0,Romania,52.0,663.6828455413835,1.7569418212540606
4792,Drobeta-Turnu Severin,44.64589113,22.6658927,104462.0,Romania,1070.0,295.61247836148516,2.5836228169926914
4793,Tulcea,45.19934572,28.79668127,89381.5,Romania,6380.0,179.12847929069267,3.1553728259544283
4794,Arad,46.17000999,21.31998002,159338.0,Romania,3.0,117.01340273200671,5.120127081027504
4795,Oradea,47.04998212,21.91999508,210222.0,Romania,170.0,532.5944376381065,1.9688201283737068
4796,Sibiu,45.79711285,24.13712073,153729.5,Romania,35.0,386.19427261238104,2.705404532620531
4797,Suceava,47.63769818,26.25931677,96865.5,Romania,2570.0,765.9006849561531,1.047276777428351
4798,Buzau,45.15650596,26.80651851,130826.0,Romania,8570.0,502.2389100955182,1.5981295496745425
4799,Galati,45.45589337,28.04587439,302621.5,Romania,165.0,99.49656479205191,4.522234653359905
4800,Focsani,45.69655052,27.186546999999997,92636.5,Romania,147.0,98.13020455420458,4.485087080769751
4801,Craiova,44.3262724,23.82587357,301143.5,Romania,8220.0,296.1159234434952,2.4529067250970087
4802,Calarasi,44.20627972,27.32591833,71195.5,Romania,72.0,263.22558541700363,3.1005285992090976
4803,Resita,45.2969625,21.88650875,82276.0,Romania,46.0,183.07669493214203,3.738104331682853
4804,Timisoara,45.75882062,21.22344844,309575.0,Romania,310.0,75.82647552570813,4.839825590220389
4805,Botosani,47.74841494,26.65965409,113359.0,Romania,7.0,141.13298808998383,4.580839123375595
4806,Baia Mare,47.65945396,23.57906693,134630.0,Romania,69.0,466.9570864850732,2.283295954998165
4807,Tirgu Mures,46.55820335,24.55781856,148148.0,Romania,8670.0,525.9064941613505,1.5353822129776586
4808,Pitesti,44.85631757,24.87583533,169345.0,Romania,2.0,199.20443280812748,4.438927915886365
4809,Brasov,45.64753542,25.6071602,293566.0,Romania,53.0,209.40718506606308,3.5905247856172653
4810,Ploiesti,44.94690635,26.036488000000002,230696.5,Romania,1070.0,565.8325252961988,1.651559394265416
4811,Bacau,46.57843467,26.91963822,185532.0,Romania,47.0,413.83187072879775,2.555725326310078
4812,Cluj-Napoca,46.78842185,23.5984456,299444.5,Romania,32.0,784.4917242508144,1.6909349793731023
4813,Constanta,44.20266237,28.60997432,285112.5,Romania,7570.0,273.33914704762765,2.5774518843852836
4814,Iasi,47.16834698,27.57494706,325914.0,Romania,109.0,462.49227913857624,2.2769322225358657
4815,Bucharest,44.433371799999996,26.09994665,1842097.0,Romania,106.0,708.0616393815146,1.7331894952670195
4816,Nazran,43.23300312,44.78300151,93357.0,Russia,8070.0,445.1311756038448,1.76389293389236
4817,Ust' Ordynskiy,52.83299713,104.69999770000001,14538.0,Russia,35.0,961.1108211535477,1.1562473277845944
4818,Maykop,44.60997601,40.12002112,143377.0,Russia,9500.0,309.07356318131934,2.329993561462419
4819,Mozdok,43.75431765,44.65436967,43262.5,Russia,10320.0,1072.674139556475,0.3568740198270391
4820,Georgievsk,44.15990013,43.46994584,59158.5,Russia,470.0,113.912530967359,4.0744047199927005
4821,Pyatigorsk,44.07995668,43.09002071,86245.5,Russia,111.0,654.6922256972117,1.663330900770438
